,ticker,name,market,locale,primary_exchange,type,active,currency_name,cik,composite_figi,share_class_figi,last_updated_utc
172,AGS,"PlayAGS, Inc.",stocks,us,XNYS,CS,True,usd,0001593548,BBG00JKZKM07,BBG00JKZKM16,2022-01-26T00:00:00Z
173,AGTC,Applied Genetic Technologies Corporation,stocks,us,XNAS,CS,True,usd,0001273636,BBG005TVPCW9,BBG005TVPDX6,2022-01-26T00:00:00Z
174,AGTI,"Agiliti, Inc.",stocks,us,XNYS,CS,True,usd,0001749704,BBG00LQ2B3V7,BBG00LQ2B4L6,2022-01-26T00:00:00Z
175,AGX,"Argan, Inc",stocks,us,XNYS,CS,True,usd,0000100591,BBG000K4J3T0,BBG001SJP7D8,2022-01-26T00:00:00Z
176,AGYS,"Agilysys, Inc.",stocks,us,XNAS,CS,True,usd,0000078749,BBG000BR74W6,BBG001S5V6V3,2022-01-26T00:00:00Z
177,AHCO,AdaptHealth Corp. Common Stock,stocks,us,XNAS,CS,True,usd,0001725255,BBG00KJQVGV3,BBG00KJQVGW2,2022-01-26T00:00:00Z
178,AHH,"Armada Hoffler Properties, Inc.",stocks,us,XNYS,CS,True,usd,0001569187,BBG004CYX1M0,BBG004CYX1N9,2022-01-26T00:00:00Z
179,AHPA,Avista Public Acquisition Corp. II Class A Ordinary Shares,stocks,us,XNAS,CS,True,usd,0001846253,,,2022-01-26T00:00:00Z
180,AHPI,Allied Healthcare Products,stocks,us,XNAS,CS,True,usd,0000874710,BBG000C2RD58,BBG001S6DCD8,2022-01-26T00:00:00Z
181,AHT,"Ashford Hospitality Trust, Inc.",stocks,us,XNYS,CS,True,usd,0001232582,BBG000PRZVD1,BBG001SLQ6G1,2022-01-26T00:00:00Z
182,AI,"C3.ai, Inc.",stocks,us,XNYS,CS,True,usd,0001577526,BBG00Y6G6X31,BBG00Y6G6Y84,2022-01-26T00:00:00Z
183,AIG,"American International Group, Inc.",stocks,us,XNYS,CS,True,usd,0000005272,BBG000BBDZG3,BBG001S5NJG1,2022-01-26T00:00:00Z
184,AIHS,Senmiao Technology Limited Common Stock,stocks,us,XNAS,CS,True,usd,0001711012,BBG00J3Q25V9,BBG00J3Q26K9,2022-01-26T00:00:00Z
185,AIKI,AIkido Pharma Inc. Common Stock,stocks,us,XNAS,CS,True,usd,0000012239,BBG000F2PXX2,BBG001S9BVW1,2022-01-26T00:00:00Z
186,AIM,AIM ImmunoTech Inc.,stocks,us,XASE,CS,True,usd,0000946644,BBG000JL6Z80,BBG001SB9J29,2022-01-26T00:00:00Z
187,AIMC,Altra Industrial Motion Corp.,stocks,us,XNAS,CS,True,usd,0001374535,BBG000Q26KW0,BBG001SRNL96,2022-01-26T00:00:00Z
188,AIN,Albany International Corp Class A,stocks,us,XNYS,CS,True,usd,0000819793,BBG000BRWWH3,BBG001S5VKN1,2022-01-26T00:00:00Z
189,AINC,Ashford Inc.,stocks,us,XASE,CS,True,usd,0001604738,BBG0069GSFN2,BBG0069GSFP0,2022-01-26T00:00:00Z
190,AINV,Apollo Investment Corporation,stocks,us,XNAS,CS,True,usd,0001278752,BBG000CBNX94,BBG001SF7M43,2022-01-26T00:00:00Z
191,AIP,"Arteris, Inc. Common Stock",stocks,us,XNAS,CS,True,usd,0001667011,BBG000QMLTK3,BBG001T7VHG1,2022-01-26T00:00:00Z
192,AIR,AAR Corp.,stocks,us,XNYS,CS,True,usd,0000001750,BBG000BBGQF1,BBG001S5NJX2,2022-01-26T00:00:00Z
193,AIRC,Apartment Income REIT Corp.,stocks,us,XNYS,CS,True,usd,0001820877,BBG00XK3WVD0,BBG00XK3WWB0,2022-01-26T00:00:00Z
194,AIRG,"Airgain, Inc. Common Stock",stocks,us,XNAS,CS,True,usd,0001272842,BBG0026ZDGG4,BBG0026ZDGH3,2022-01-26T00:00:00Z
195,AIRI,Air Industries Group,stocks,us,XASE,CS,True,usd,0001009891,BBG000C8XXR0,BBG001SG3M27,2022-01-26T00:00:00Z
196,AIRS,"AirSculpt Technologies, Inc. Common Stock",stocks,us,XNAS,CS,True,usd,0001870940,BBG012V27C29,BBG012V27CX5,2022-01-26T00:00:00Z
197,AIRT,Air T Inc,stocks,us,XNAS,CS,True,usd,0000353184,BBG000BBH316,BBG001S5NJZ0,2022-01-26T00:00:00Z
198,AIT,"Applied Industrial Technologies, Inc.",stocks,us,XNYS,CS,True,usd,0000109563,BBG000BBHHP9,BBG001S5NK14,2022-01-26T00:00:00Z
199,AIV,Apartment Investment and Management Company,stocks,us,XNYS,CS,True,usd,0000922864,BBG000DD3510,BBG001S876N3,2022-01-26T00:00:00Z
200,AIZ,"Assurant, Inc.",stocks,us,XNYS,CS,True,usd,0001267238,BBG000BZX1N5,BBG001SD9DW5,2022-01-26T00:00:00Z
201,AJG,Arthur J. Gallagher & Co.,stocks,us,XNYS,CS,True,usd,0000354190,BBG000BBHXQ3,BBG001S5NKC2,2022-01-26T00:00:00Z
202,AJRD,"Aerojet Rocketdyne Holdings, Inc.",stocks,us,XNYS,CS,True,usd,0000040888,BBG000BKRHQ7,BBG001S5RRJ6,2022-01-26T00:00:00Z
203,AJX,Great Ajax Corp.,stocks,us,XNYS,CS,True,usd,0001614806,BBG008200KW9,BBG008200KY7,2022-01-26T00:00:00Z
204,AKA,a.k.a. Brands Holding Corp.,stocks,us,XNYS,CS,True,usd,0001865107,BBG0129CWQ14,BBG0129CWQ23,2022-01-26T00:00:00Z
205,AKAM,Akamai Technologies Inc,stocks,us,XNAS,CS,True,usd,0001086222,BBG000BJQWD2,BBG001S7YHX0,2022-01-26T00:00:00Z
206,AKBA,"Akebia Therapeutics, Inc.",stocks,us,XNAS,CS,True,usd,0001517022,BBG000R33R00,BBG001T922S9,2022-01-26T00:00:00Z
207,AKIC,Sports Ventures Acquisition Corp. Class A Ordinary Shares,stocks,us,XNAS,CS,True,usd,0001826574,,,2022-01-26T00:00:00Z
208,AKR,Acadia Realty Trust,stocks,us,XNYS,CS,True,usd,0000899629,BBG000BJGD54,BBG001S7KXT5,2022-01-26T00:00:00Z
209,AKRO,"Akero Therapeutics, Inc. Common Stock",stocks,us,XNAS,CS,True,usd,0001744659,BBG00L9211Y8,BBG00L9211Z7,2022-01-26T00:00:00Z
210,AKTS,"AKOUSTIS TECHNOLOGIES, INC.",stocks,us,XNAS,CS,True,usd,0001584754,BBG005WX3H09,BBG005WX3H18,2022-01-26T00:00:00Z
211,AKU,Akumin Inc. Common Shares,stocks,us,XNAS,CS,True,usd,0001776197,BBG00JKSDZK0,BBG00J887YT9,2022-01-26T00:00:00Z
212,AKUS,"Akouos, Inc. Common Stock",stocks,us,XNAS,CS,True,usd,0001722271,BBG00JDT0WH1,BBG00JDT0WJ9,2022-01-26T00:00:00Z
213,AKYA,"Akoya BioSciences, Inc. Common Stock",stocks,us,XNAS,CS,True,usd,0001711933,BBG00JX4LRV6,BBG00JX4LRX4,2022-01-26T00:00:00Z
214,AL,Air Lease Corporation,stocks,us,XNYS,CS,True,usd,0001487712,BBG000R3NPZ4,BBG001T92VD1,2022-01-26T00:00:00Z
215,ALAC,Alberton Acquisition Corporation Ordinary Shares,stocks,us,XNAS,CS,True,usd,0001748621,,,2022-01-26T00:00:00Z
216,ALB,Albemarle Corporation,stocks,us,XNYS,CS,True,usd,0000915913,BBG000BJ26K7,BBG001S7SBP9,2022-01-26T00:00:00Z
217,ALBO,"Albireo Pharma, Inc. Common Stock",stocks,us,XNAS,CS,True,usd,0001322505,BBG000QFLCK5,BBG001SS3WV7,2022-01-26T00:00:00Z
218,ALC,Alcon Inc. Ordinary Shares,stocks,us,XNYS,CS,True,usd,0001167379,,,2022-01-26T00:00:00Z
219,ALCC,AltC Acquisition Corp.,stocks,us,XNYS,CS,True,usd,0001849056,BBG0112CBLW3,BBG0112CBMQ8,2022-01-26T00:00:00Z
220,ALCO,Alico Inc,stocks,us,XNAS,CS,True,usd,0000003545,BBG000BBJR57,BBG001S5NKW0,2022-01-26T00:00:00Z
221,ALDX,"Aldeyra Therapeutics, Inc.",stocks,us,XNAS,CS,True,usd,0001341235,BBG0029H8ZF6,BBG0029H8ZG5,2022-01-26T00:00:00Z
222,ALE,"ALLETE, Inc.",stocks,us,XNYS,CS,True,usd,0000066756,BBG000CYW7N5,BBG001S77110,2022-01-26T00:00:00Z
223,ALEC,"Alector, Inc. Common Stock",stocks,us,XNAS,CS,True,usd,0001653087,BBG00N0PL198,BBG00N0PL214,2022-01-26T00:00:00Z
224,ALEX,"Alexander & Baldwin, Inc.",stocks,us,XNYS,CS,True,usd,0001545654,BBG00HS2GVL8,BBG00HS2GVM7,2022-01-26T00:00:00Z
225,ALF,"ALFI, Inc. Common Stock",stocks,us,XNAS,CS,True,usd,0001833908,BBG00YTRV189,BBG00Z70HCF3,2022-01-26T00:00:00Z
226,ALG,"Alamo Group, Inc.",stocks,us,XNYS,CS,True,usd,0000897077,BBG000BJTZX0,BBG001S7YVC2,2022-01-26T00:00:00Z
227,ALGM,"Allegro MicroSystems, Inc. Common Stock",stocks,us,XNAS,CS,True,usd,0000866291,BBG00H5S8391,BBG00H5S83B8,2022-01-26T00:00:00Z
228,ALGN,Align Technology Inc,stocks,us,XNAS,CS,True,usd,0001097149,BBG000BK4178,BBG001SCF1B9,2022-01-26T00:00:00Z
229,ALGS,"Aligos Therapeutics, Inc. Common Stock",stocks,us,XNAS,CS,True,usd,0001799448,BBG00QX7QH68,BBG00QX7QH77,2022-01-26T00:00:00Z
230,ALGT,Allegiant Travel Company,stocks,us,XNAS,CS,True,usd,0001362468,BBG000LJS6B8,BBG001SQ25S5,2022-01-26T00:00:00Z
231,ALHC,"Alignment Healthcare, Inc. Common Stock",stocks,us,XNAS,CS,True,usd,0001832466,BBG00ZJ0DSR6,BBG00ZJ0DSS5,2022-01-26T00:00:00Z
232,ALIM,"Alimera Sciences, Inc.",stocks,us,XNAS,CS,True,usd,0001267602,BBG000QLS2G2,BBG001SSBTK7,2022-01-26T00:00:00Z
233,ALIT,"Alight, Inc.",stocks,us,XNYS,CS,True,usd,0001809104,BBG00H00J2N1,BBG00H00J2Q8,2022-01-26T00:00:00Z
234,ALJJ,"ALJ Regional Holdings, Inc. Common Stock",stocks,us,XNAS,CS,True,usd,0001438731,BBG000LCQSJ9,BBG001SC7Q14,2022-01-26T00:00:00Z
235,ALK,"Alaska Air Group, Inc.",stocks,us,XNYS,CS,True,usd,0000766421,BBG000BBL0Y1,BBG001S5NLG6,2022-01-26T00:00:00Z
236,ALKS,Alkermes Inc. plc,stocks,us,XNAS,CS,True,usd,0001520262,,,2022-01-26T00:00:00Z
237,ALKT,"Alkami Technology, Inc. Common Stock",stocks,us,XNAS,CS,True,usd,0001529274,BBG005HTCT54,BBG005HTCT63,2022-01-26T00:00:00Z
238,ALL,The Allstate Corporation,stocks,us,XNYS,CS,True,usd,0000899051,BBG000BLZ8J4,BBG001S9BM06,2022-01-26T00:00:00Z
239,ALLE,Allegion Public Limited Company,stocks,us,XNYS,CS,True,usd,0001579241,,,2022-01-26T00:00:00Z
240,ALLK,Allakos Inc.,stocks,us,XNAS,CS,True,usd,0001564824,BBG003QBJKN0,BBG003QBJKP8,2022-01-26T00:00:00Z
241,ALLO,"Allogene Therapeutics, Inc. Common Stock",stocks,us,XNAS,CS,True,usd,0001737287,BBG00KHRRDX3,BBG00KHRRDY2,2022-01-26T00:00:00Z
242,ALLR,"Allarity Therapeutics, Inc. Common Stock",stocks,us,XNAS,CS,True,usd,0001860657,BBG012NXCZP8,BBG012NXCZQ7,2022-01-26T00:00:00Z
243,ALLT,Allot Ltd. Ordinary Shares,stocks,us,XNAS,CS,True,usd,0001365767,,,2022-01-26T00:00:00Z
244,ALLY,Ally Financial Inc.,stocks,us,XNYS,CS,True,usd,0000040729,BBG000BC2R71,BBG001S5RLN4,2022-01-26T00:00:00Z
245,ALNA,"Allena Pharmaceuticals, Inc. Common Stock",stocks,us,XNAS,CS,True,usd,0001624658,BBG002868YT9,BBG002868YV6,2022-01-26T00:00:00Z
246,ALNY,"Alnylam Pharmaceuticals, Inc.",stocks,us,XNAS,CS,True,usd,0001178670,BBG000BFGNJ5,BBG001S7FTC8,2022-01-26T00:00:00Z
247,ALOR,ALSP Orchid Acquisition Corporation I Class A Ordinary Share,stocks,us,XNAS,CS,True,usd,0001883962,,,2022-01-26T00:00:00Z
248,ALOT,"AstroNova, Inc. Common Stock",stocks,us,XNAS,CS,True,usd,0000008146,BBG000BBMCY4,BBG001S5NLS3,2022-01-26T00:00:00Z
249,ALPA,Alpha Healthcare Acquisition Corp. III Class A Common Stock,stocks,us,XNAS,CS,True,usd,0001842939,BBG00ZL676N9,BBG00ZL676P7,2022-01-26T00:00:00Z
250,ALPN,"Alpine Immune Sciences, Inc. Common Stock",stocks,us,XNAS,CS,True,usd,0001626199,BBG001J2LL66,BBG001V0G8Y0,2022-01-26T00:00:00Z
251,ALPP,"Alpine 4 Holdings, Inc. Common Stock",stocks,us,XNAS,CS,True,usd,0001606698,BBG00BBLTGT8,BBG00BBLTGV5,2022-01-26T00:00:00Z
252,ALRM,"Alarm.com Holdings, Inc.",stocks,us,XNAS,CS,True,usd,0001459200,BBG007GNPYY7,BBG007GNPYZ6,2022-01-26T00:00:00Z
253,ALRN,"Aileron Therapeutics, Inc. Common Stock",stocks,us,XNAS,CS,True,usd,0001420565,BBG002454KR1,BBG002454KS0,2022-01-26T00:00:00Z
254,ALRS,Alerus Financial Corporation Common Stock,stocks,us,XNAS,CS,True,usd,0000903419,BBG000BTXSH7,BBG001SGGKT8,2022-01-26T00:00:00Z
255,ALSA,Alpha Star Acquisition Corporation Ordinary Shares,stocks,us,XNAS,CS,True,usd,0001865111,,,2022-01-26T00:00:00Z
256,ALSN,"ALLISON TRANSMISSION HOLDINGS, INC.",stocks,us,XNYS,CS,True,usd,0001411207,BBG001KY3845,BBG001V0T5F3,2022-01-26T00:00:00Z
257,ALT,"Altimmune, Inc. Common Stock",stocks,us,XNAS,CS,True,usd,0001326190,BBG000FXML90,BBG001SNS461,2022-01-26T00:00:00Z
258,ALTG,Alta Equipment Group Inc.,stocks,us,XNYS,CS,True,usd,0001759824,BBG00NZ6JVD4,BBG00NZ6JW42,2022-01-26T00:00:00Z
259,ALTM,Altus Midstream Company Class A Common Stock,stocks,us,XNAS,CS,True,usd,0001692787,BBG00GCLZ7B8,BBG00GCLZ7C7,2022-01-26T00:00:00Z
260,ALTO,"Alto Ingredients, Inc. Common Stock",stocks,us,XNAS,CS,True,usd,0000778164,BBG000K4WSD7,BBG001SCBYZ5,2022-01-26T00:00:00Z
261,ALTR,Altair Engineering Inc. Class A Common Stock,stocks,us,XNAS,CS,True,usd,0001701732,BBG000PN9NB9,BBG001SR65P2,2022-01-26T00:00:00Z
262,ALTU,Altitude Acquisition Corp. Class A Common Stock,stocks,us,XNAS,CS,True,usd,0001822366,BBG00YMVNVR9,BBG00YMVNVS8,2022-01-26T00:00:00Z
263,ALV,"Autoliv, Inc.",stocks,us,XNYS,CS,True,usd,0001034670,BBG000BVLRY8,BBG001S9YRV6,2022-01-26T00:00:00Z
264,ALVR,"AlloVir, Inc. Common Stock",stocks,us,XNAS,CS,True,usd,0001754068,BBG00P80SH34,BBG00P80SH43,2022-01-26T00:00:00Z
265,ALX,Alexander's Inc.,stocks,us,XNYS,CS,True,usd,0000003499,BBG000BBNLK8,BBG001S5NM92,2022-01-26T00:00:00Z
266,ALXO,ALX Oncology Holdings Inc. Common Stock,stocks,us,XNAS,CS,True,usd,0001810182,BBG00VR8SDG8,BBG00VR8SF73,2022-01-26T00:00:00Z
267,ALYA,Alithya Group inc. Class A Subordinate Voting Shares,stocks,us,XNAS,CS,True,usd,0001734520,BBG00MFNPFZ5,BBG00MFNPGQ3,2022-01-26T00:00:00Z
268,ALZN,"Alzamend Neuro, Inc. Common Stock",stocks,us,XNAS,CS,True,usd,0001677077,BBG00ZMXG7M8,BBG00ZMXG7N7,2022-01-26T00:00:00Z
269,AM,Antero Midstream Corporation Common Stock,stocks,us,XNYS,CS,True,usd,0001623925,BBG00GBNZ4M0,BBG00GBNZ4N9,2022-01-26T00:00:00Z
270,AMAL,Amalgamated Financial Corp. Common Stock (DE),stocks,us,XNAS,CS,True,usd,0001823608,BBG00XRT7YX6,BBG00XRT7YY5,2022-01-26T00:00:00Z
271,AMAO,American Acquisition Opportunity Inc. Class A Common Stock,stocks,us,XNAS,CS,True,usd,0001843656,BBG00Z69M9L9,BBG00Z69M9M8,2022-01-26T00:00:00Z
272,AMAT,Applied Materials Inc,stocks,us,XNAS,CS,True,usd,0000006951,BBG000BBPFB9,BBG001S5NMM7,2022-01-26T00:00:00Z
273,AMBA,"Ambarella, Inc. Ordinary Shares",stocks,us,XNAS,CS,True,usd,0001280263,,,2022-01-26T00:00:00Z
274,AMBC,"Ambac Financial Group, Inc.",stocks,us,XNYS,CS,True,usd,0000874501,BBG004HQHKK0,BBG004HQHL91,2022-01-26T00:00:00Z
275,AMBP,Ardagh Metal Packaging S.A.,stocks,us,XNYS,CS,True,usd,0001845097,,,2022-01-26T00:00:00Z
276,AMC,"AMC ENTERTAINMENT HOLDINGS, INC.",stocks,us,XNYS,CS,True,usd,0001411579,BBG000TDCVT6,BBG001SZYYL4,2022-01-26T00:00:00Z
277,AMCI,AMCI Acquisition Corp. II Class A Common Stock,stocks,us,XNAS,CS,True,usd,0001843724,BBG00ZCX69R1,BBG00ZCX6BL2,2022-01-26T00:00:00Z
278,AMCR,Amcor plc Ordinary Shares,stocks,us,XNYS,CS,True,usd,0001748790,,,2022-01-26T00:00:00Z
279,AMCX,AMC Networks Inc. Class A,stocks,us,XNAS,CS,True,usd,0001514991,BBG000H01H92,BBG001SLR8S3,2022-01-26T00:00:00Z
280,AMD,Advanced Micro Devices,stocks,us,XNAS,CS,True,usd,0000002488,BBG000BBQCY0,BBG001S5NN36,2022-01-26T00:00:00Z
281,AME,"Ametek, Inc.",stocks,us,XNYS,CS,True,usd,0001037868,BBG000B9XG87,BBG001S5NN54,2022-01-26T00:00:00Z
282,AMED,Amedisys Inc,stocks,us,XNAS,CS,True,usd,0000896262,BBG000B9ZV28,BBG001S5NN72,2022-01-26T00:00:00Z
283,AMEH,"Apollo Medical Holdings, Inc. Common Stock",stocks,us,XNAS,CS,True,usd,0001083446,BBG000H7ZK57,BBG001S96MS2,2022-01-26T00:00:00Z
284,AMG,Affiliated Managers Group,stocks,us,XNYS,CS,True,usd,0001004434,BBG000C060M4,BBG001S6DMD6,2022-01-26T00:00:00Z
285,AMGN,Amgen Inc,stocks,us,XNAS,CS,True,usd,0000318154,BBG000BBS2Y0,BBG001S5NNL6,2022-01-26T00:00:00Z
286,AMH,AMERICAN HOMES 4 RENT,stocks,us,XNYS,CS,True,usd,0001562401,BBG003NXJNH6,BBG003NXJNJ4,2022-01-26T00:00:00Z
287,AMK,"AssetMark Financial Holdings, Inc.",stocks,us,XNYS,CS,True,usd,0001591587,BBG00F5PBW11,BBG00F5PBW20,2022-01-26T00:00:00Z
288,AMKR,Amkor Technology Inc,stocks,us,XNAS,CS,True,usd,0001047127,BBG000BCKGW7,BBG001S64YF8,2022-01-26T00:00:00Z
289,AMLX,"Amylyx Pharmaceuticals, Inc. Common Stock",stocks,us,XNAS,CS,True,usd,0001658551,BBG00DP10YT5,BBG00DP10YW1,2022-01-26T00:00:00Z
290,AMN,AMN Healthcare Services,stocks,us,XNYS,CS,True,usd,0001142750,BBG000BC5XD8,BBG001S6Q193,2022-01-26T00:00:00Z
291,AMNB,American National Bankshares Inc,stocks,us,XNAS,CS,True,usd,0000741516,BBG000BG8NR3,BBG001S7NGV6,2022-01-26T00:00:00Z
292,AMOT,Allied Motion Technologies Inc,stocks,us,XNAS,CS,True,usd,0000046129,BBG000BKVYJ3,BBG001S5RST3,2022-01-26T00:00:00Z
293,AMP,"Ameriprise Financial, Inc.",stocks,us,XNYS,CS,True,usd,0000820027,BBG000DTC819,BBG001SK6096,2022-01-26T00:00:00Z
294,AMPE,"Ampio Pharmaceuticals, Inc",stocks,us,XASE,CS,True,usd,0001411906,BBG000JKR4K4,BBG001T0DNP3,2022-01-26T00:00:00Z
295,AMPG,AMPLITECH GROUP INC. COM,stocks,us,XNAS,CS,True,usd,0001518461,BBG00394F954,BBG00394F9X3,2022-01-26T00:00:00Z
296,AMPH,"Amphastar Pharmaceuticals, Inc.",stocks,us,XNAS,CS,True,usd,0001297184,BBG000BW90S6,BBG001SCM4W2,2022-01-26T00:00:00Z
297,AMPI,"Advanced Merger Partners, Inc.",stocks,us,XNYS,CS,True,usd,0001835636,BBG00Z4B0Y53,BBG00Z4B0Z05,2022-01-26T00:00:00Z
298,AMPL,"Amplitude, Inc. Class A Common Stock",stocks,us,XNAS,CS,True,usd,0001866692,BBG012CDTZY6,BBG012CDTZZ5,2022-01-26T00:00:00Z
299,AMPS,"Altus Power, Inc.",stocks,us,XNYS,CS,True,usd,0001828723,BBG00Y48ZLF2,BBG00Y48ZM97,2022-01-26T00:00:00Z
300,AMPY,Amplify Energy Corp.,stocks,us,XNYS,CS,True,usd,0001533924,BBG00F0YM0Z8,BBG00F0YM1R5,2022-01-26T00:00:00Z
301,AMR,"Alpha Metallurgical Resources, Inc.",stocks,us,XNYS,CS,True,usd,0001704715,BBG00DGWV035,BBG00DGWV044,2022-01-26T00:00:00Z
302,AMRC,"Ameresco, Inc.",stocks,us,XNYS,CS,True,usd,0001488139,BBG000BD1QL6,BBG001S6P9W1,2022-01-26T00:00:00Z
303,AMRK,"A-Mark Precious Metals, Inc.",stocks,us,XNAS,CS,True,usd,0001591588,BBG005ZVDK48,BBG005ZVDK57,2022-01-26T00:00:00Z
304,AMRS,Amyris Inc.,stocks,us,XNAS,CS,True,usd,0001365916,BBG000DW5XK4,BBG001T20G05,2022-01-26T00:00:00Z
305,AMRX,"Amneal Pharmaceuticals, Inc. Class A Common Stock",stocks,us,XNYS,CS,True,usd,0001723128,BBG00462PGG0,BBG00462PGH9,2022-01-26T00:00:00Z
306,AMS,American Shared Hospital Services,stocks,us,XASE,CS,True,usd,0000744825,BBG000BBVZ37,BBG001S5NPF8,2022-01-26T00:00:00Z
307,AMSC,American Superconductor Corp,stocks,us,XNAS,CS,True,usd,0000880807,BBG000CP3D44,BBG001S70C31,2022-01-26T00:00:00Z
308,AMSF,"AMERISAFE, Inc.",stocks,us,XNAS,CS,True,usd,0001018979,BBG000L9S3Z1,BBG001SDH7B2,2022-01-26T00:00:00Z
309,AMST,Amesite Inc.,stocks,us,XNAS,CS,True,usd,0001807166,BBG00KY7FCW4,BBG00KY7FCX3,2022-01-26T00:00:00Z
310,AMSWA,"American Software, Inc.",stocks,us,XNAS,CS,True,usd,0000713425,BBG000BBWFN8,BBG001S5NPN9,2022-01-26T00:00:00Z
311,AMT,American Tower Corporation,stocks,us,XNYS,CS,True,usd,0001053507,BBG000B9XYV2,BBG001S5NPQ6,2022-01-26T00:00:00Z
312,AMTB,Amerant Bancorp Inc. Class A Common Stock,stocks,us,XNAS,CS,True,usd,0001734342,BBG001KHCXD7,BBG001V0P1S2,2022-01-26T00:00:00Z
313,AMTI,Applied Molecular Transport Inc. Common Stock,stocks,us,XNAS,CS,True,usd,0001801777,BBG00R240WL5,BBG00R240WM4,2022-01-26T00:00:00Z
314,AMTX,"Aemetis, Inc. (DE) Common Stock",stocks,us,XNAS,CS,True,usd,0000738214,BBG000BWBZY9,BBG001SCST33,2022-01-26T00:00:00Z
315,AMWD,American Woodmark Corp,stocks,us,XNAS,CS,True,usd,0000794619,BBG000BBX657,BBG001S5NQ57,2022-01-26T00:00:00Z
316,AMWL,American Well Corporation,stocks,us,XNYS,CS,True,usd,0001393584,BBG002R1JYY1,BBG002R1JYZ0,2022-01-26T00:00:00Z
317,AMZN,Amazon.Com Inc,stocks,us,XNAS,CS,True,usd,0001018724,BBG000BB0MN8,BBG001S5PQL7,2022-01-26T00:00:00Z
318,AN,"AutoNation, Inc.",stocks,us,XNYS,CS,True,usd,0000350698,BBG000BBXLW4,BBG001S5NQB0,2022-01-26T00:00:00Z
319,ANAB,"AnaptysBio, Inc. Common Stock",stocks,us,XNAS,CS,True,usd,0001370053,BBG0026ZDHR0,BBG0026ZDHT8,2022-01-26T00:00:00Z
320,ANAC,Arctos NorthStar Acquisition Corp.,stocks,us,XNYS,CS,True,usd,0001829558,,,2022-01-26T00:00:00Z
321,ANAT,"American National Group, Inc. Common Stock",stocks,us,XNAS,CS,True,usd,0001801075,BBG00RQ70GQ2,BBG00RQ70GR1,2022-01-26T00:00:00Z
322,ANDE,Andersons Inc/The,stocks,us,XNAS,CS,True,usd,0000821026,BBG000BF8CN3,BBG001S60FJ9,2022-01-26T00:00:00Z
323,ANEB,"Anebulo Pharmaceuticals, Inc. Common Stock",stocks,us,XNAS,CS,True,usd,0001815974,BBG00ZWY5GC8,BBG00ZWY5GD7,2022-01-26T00:00:00Z
324,ANET,Arista Networks,stocks,us,XNYS,CS,True,usd,0001596532,BBG000N2HDY5,BBG001T51KQ0,2022-01-26T00:00:00Z
325,ANF,Abercrombie & Fitch Co.,stocks,us,XNYS,CS,True,usd,0001018840,BBG000H9G7X2,BBG001S97027,2022-01-26T00:00:00Z
326,ANGI,Angi Inc. Class A Common Stock,stocks,us,XNAS,CS,True,usd,0001705110,BBG00HVKH3Q0,BBG00HVKH4F0,2022-01-26T00:00:00Z
327,ANGN,Angion Biomedica Corp. Common Stock,stocks,us,XNAS,CS,True,usd,0001601485,BBG00444GM02,BBG00444GM11,2022-01-26T00:00:00Z
328,ANGO,"AngioDynamics, Inc.",stocks,us,XNAS,CS,True,usd,0001275187,BBG000BB5621,BBG001S5RPY3,2022-01-26T00:00:00Z
329,ANIK,Anika Therapeutics Inc,stocks,us,XNAS,CS,True,usd,0000898437,BBG000BBKZD8,BBG001S609X7,2022-01-26T00:00:00Z
330,ANIP,"ANI Pharmaceuticals, Inc.",stocks,us,XNAS,CS,True,usd,0001023024,BBG000FWNKF6,BBG001S9DR85,2022-01-26T00:00:00Z
331,ANIX,"Anixa Biosciences, Inc.",stocks,us,XNAS,CS,True,usd,0000715446,BBG000BG3J79,BBG001S5Q1P7,2022-01-26T00:00:00Z
332,ANNX,"Annexon, Inc. Common Stock",stocks,us,XNAS,CS,True,usd,0001528115,BBG007QVDFG2,BBG007QVDFH1,2022-01-26T00:00:00Z
333,ANSS,Ansys Inc,stocks,us,XNAS,CS,True,usd,0001013462,BBG000GXZ4W7,BBG001S926L8,2022-01-26T00:00:00Z
334,ANTM,"ANTHEM, INC.",stocks,us,XNYS,CS,True,usd,0001156039,BBG000BCG930,BBG001S6KBQ8,2022-01-26T00:00:00Z
335,ANVS,"Annovis Bio, Inc.",stocks,us,XNYS,CS,True,usd,0001477845,BBG00PN9XD40,BBG00PN9XDJ4,2022-01-26T00:00:00Z
336,ANY,Sphere 3D Corp. Common Shares,stocks,us,XNAS,CS,True,usd,0001591956,BBG004Z3JRW1,BBG001T8QYM1,2022-01-26T00:00:00Z
337,ANZU,Anzu Special Acquisition Corp I Class A Common Stock,stocks,us,XNAS,CS,True,usd,0001840877,BBG00Z6RQKY6,BBG00Z6RQKZ5,2022-01-26T00:00:00Z
338,AOMR,"Angel Oak Mortgage, Inc.",stocks,us,XNYS,CS,True,usd,0001766478,BBG0113S8MK2,BBG0113S8ND8,2022-01-26T00:00:00Z
339,AON,Aon plc Class A,stocks,us,XNYS,CS,True,usd,0000315293,,,2022-01-26T00:00:00Z
340,AORT,"Artivion, Inc.",stocks,us,XNYS,CS,True,usd,0000784199,BBG000BMLVJ6,BBG001SB3CB0,2022-01-26T00:00:00Z
341,AOS,A.O. Smith Corporation,stocks,us,XNYS,CS,True,usd,0000091142,BBG000BC1L02,BBG001S5NRY3,2022-01-26T00:00:00Z
